date,he,coal,gas,hydro,nuclear,other,wind
2012-04-24,11,0.213063,0.527013,0.589962,0.699846,0.206287,0.833254
2012-04-24,12,0.201177,0.537256,0.607861,0.699419,0.204696,0.849174
2012-04-24,13,0.163750,0.522535,0.595261,0.699364,0.206287,0.887218
2012-04-24,14,0.148747,0.521115,0.569449,0.699406,0.204696,0.898440
2012-04-24,15,0.161726,0.497365,0.565021,0.699579,0.204696,0.882292
2012-04-24,16,0.121160,0.538792,0.613315,0.699713,0.204696,0.799143
2012-04-24,17,0.176615,0.561181,0.597519,0.699755,0.204696,0.675792
2012-04-24,18,0.187950,0.550244,0.614555,0.698841,0.204696,0.642660
2012-04-24,19,0.202354,0.548437,0.672589,0.698912,0.204696,0.508578
2012-04-24,20,0.241795,0.547118,0.690163,0.699175,0.207355,0.464954
2012-04-24,21,0.278627,0.563421,0.710028,0.699037,0.207355,0.431295
2012-04-24,22,0.209351,0.502300,0.673014,0.700424,0.207355,0.404515
2012-04-24,23,0.158446,0.394546,0.611988,0.699412,0.200422,0.371673
2012-04-24,24,0.156763,0.332375,0.553156,0.699322,0.195626,0.393500
2012-04-25,1,0.156506,0.315203,0.486945,0.699600,0.201491,0.391522
2012-04-25,2,0.156506,0.304534,0.409024,0.699706,0.200422,0.370639
2012-04-25,3,0.162354,0.356978,0.403595,0.694052,0.204150,0.315238
2012-04-25,4,0.172412,0.408274,0.410864,0.665682,0.203627,0.280673
2012-04-25,5,0.203984,0.459217,0.445596,0.639892,0.204696,0.262425
2012-04-25,6,0.256908,0.545104,0.587584,0.620263,0.204696,0.220743
2012-04-25,7,0.292392,0.566193,0.670238,0.620074,0.205172,0.130746
2012-04-25,8,0.303300,0.586193,0.667534,0.620032,0.210486,0.033963
2012-04-25,9,0.311619,0.577538,0.649159,0.619799,0.212907,0.022321
